route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
7,A20171105SUN,A20171105SUN_050900_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_055350_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_059850_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_064350_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_036900_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_041700_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_046500_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_051150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_055650_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_060150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_064850_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_069650_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_074600_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_079400_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_084350_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_089150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_093450_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_097950_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_102450_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_106950_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_111500_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_115950_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_120650_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_125000_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_129300_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_134050_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_139300_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_144300_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_037700_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_042500_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_047300_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_051750_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_056250_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_060750_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_039300_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_044100_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_048500_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_052950_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_057450_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_061950_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_066350_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_071150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_076100_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_080900_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_085850_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_090650_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_095250_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_099750_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_104250_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_108750_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_113300_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_117750_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_040900_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_045550_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_050300_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_054750_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_059250_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_063750_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_068600_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_073400_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_078350_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_083150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_088050_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_092550_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_097050_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_101550_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_106050_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_110550_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_115100_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_119550_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_044900_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_049750_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_053850_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_058350_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_062900_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_067400_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_072350_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_077150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_082100_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_086900_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_091650_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_096150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_100650_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_105150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_109700_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_114150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_118800_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_123400_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_127650_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_132200_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_137300_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_142050_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_049700_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_054150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_058650_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_063150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_067850_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_072650_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_077600_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_082400_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_087350_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_091950_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_096450_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_100950_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_105450_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_109950_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_114500_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_118950_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_123650_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_128200_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_133300_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_138050_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_142700_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_147850_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_091050_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_095550_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_100050_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_104550_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_109100_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_113550_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_118200_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_122600_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_126850_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_131400_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_136300_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_141050_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_054450_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_058950_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_063500_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_068150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_073100_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_077900_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_082850_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_087650_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_092250_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_096750_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_101250_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_105750_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_110300_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_114750_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_119450_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_124200_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_128450_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_133050_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_138300_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_143050_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_010000_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_015650_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_022000_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_027650_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_033700_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_038600_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_043300_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_047650_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_052100_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_056550_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_061050_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_065550_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_070100_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_074900_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_079850_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_084650_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_089250_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_093750_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_098250_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_102750_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_107250_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_111750_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_116350_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_120750_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_125250_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_129800_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_134300_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_139050_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_143900_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_148800_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_042500_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_046950_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_051500_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_055950_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_060450_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_064950_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_069350_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_074150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_079100_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_083900_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_088650_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_093150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_097650_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_102150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_106650_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_111150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_115700_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_120150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_124450_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_129000_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_094650_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_099150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_103650_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_108150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_112700_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_117150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_122050_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_126600_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_131300_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_136050_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_141500_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_146650_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_048350_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_052700_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_057150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_061650_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_066150_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_070850_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_075650_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_080600_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_085400_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_089850_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_094350_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_098850_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_103350_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_107900_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_112350_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_116950_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_121350_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_126050_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_130600_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
7,A20171105SUN,A20171105SUN_135300_7..S97R,34 ST - 11 AV,1,,7..S97R
7,A20171105SUN,A20171105SUN_140050_7..N97R,FLUSHING - MAIN ST,0,,7..N97R
GS,A20171105WKD,A20171105WKD_045000_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_045350_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_045900_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_046250_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_046800_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_047150_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_047600_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_047950_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_048350_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_048700_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_049100_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_049450_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_049850_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_050200_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_050600_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_050900_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_051250_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_051550_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_051850_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_052150_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_052450_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_052750_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_053050_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_053350_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_053650_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_053950_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_054250_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_054550_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_054850_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_055150_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_055450_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_055750_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_056050_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_056350_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_056650_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_057000_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_057300_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_057650_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_058100_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_058450_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_058900_GS.N04R,TIMES SQ - 42 ST,0,,GS.N04R
GS,A20171105WKD,A20171105WKD_059250_GS.S04R,GRAND CENTRAL - 42 ST,1,,GS.S04R
GS,A20171105WKD,A20171105WKD_035000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105WKD,A20171105WKD_035350_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105WKD,A20171105WKD_036000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105WKD,A20171105WKD_036350_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105WKD,A20171105WKD_037000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105WKD,A20171105WKD_037350_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105WKD,A20171105WKD_038000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105WKD,A20171105WKD_038350_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
GS,A20171105WKD,A20171105WKD_039000_GS.N01R,TIMES SQ - 42 ST,0,,GS.N01R
GS,A20171105WKD,A20171105WKD_039350_GS.S01R,GRAND CENTRAL - 42 ST,1,,GS.S01R
